session_id,user_type,entry_page,pages_viewed,time_on_site_sec,device_type,geo_region,referral_source,used_calculator,started_application,completed_application,bounced,dropoff_stage,loan_purpose,propensity_score,zip_code,credit_score,debt,income
session_2506,Returning,Learn,3,610,Mobile,Midwest,Other,True,True,False,False,submit,Other,0.81,33601,772,2088.0,73012.0
session_2507,Returning,Home,5,819,Mobile,Northeast,Direct,False,False,True,False,submit,Purchase,0.37,70112,700,1208.0,125733.0
session_2508,New,Calculator,6,365,Mobile,Northeast,Email,False,True,True,False,start_app,Home Equity,0.15,70112,670,957.0,38797.0
session_2509,Returning,Learn,4,742,Desktop,Northeast,Direct,True,True,False,False,review,Purchase,0.16,37201,685,1515.0,71956.0
session_2510,New,Learn,6,82,Mobile,South,Direct,False,True,False,False,calculator,Other,0.98,30301,740,1180.0,54788.0
session_2511,New,Calculator,5,782,Mobile,Midwest,Facebook,True,True,False,False,calculator,Home Equity,0.62,32202,670,2242.0,95302.0
session_2512,Returning,Calculator,8,873,Tablet,Northeast,Facebook,False,False,True,False,none,Other,0.17,33601,662,1133.0,57173.0
session_2513,Returning,Contact,7,716,Mobile,West,Google,False,True,True,False,start_app,Home Equity,0.27,33601,688,800.0,95827.0
session_2514,Returning,Home,4,71,Mobile,Midwest,Direct,True,False,True,True,calculator,Other,0.37,75201,641,424.0,80339.0
session_2515,New,Rates,5,289,Tablet,Midwest,Google,False,True,True,True,none,Refinance,0.06,38103,791,1485.0,73016.0
session_2516,New,Home,3,398,Mobile,West,Other,False,False,True,True,none,Home Equity,0.11,75201,671,1219.0,94716.0
session_2517,New,Home,5,239,Tablet,Midwest,Google,True,True,True,True,none,Home Equity,0.76,32202,741,786.0,78284.0
session_2518,Returning,Rates,10,495,Tablet,Northeast,Facebook,False,True,False,False,calculator,Purchase,0.79,70112,710,2095.0,57784.0
session_2519,New,Home,4,71,Tablet,Midwest,Direct,False,True,False,True,review,Refinance,0.99,70112,650,1834.0,155034.0
session_2520,New,Learn,6,382,Tablet,Northeast,Facebook,True,False,True,True,none,Refinance,0.07,70112,699,1486.0,72821.0
session_2521,New,Learn,5,711,Tablet,Northeast,Other,True,True,False,True,submit,Refinance,0.89,70112,739,2182.0,30000.0
session_2522,New,Rates,4,288,Tablet,Northeast,Email,False,False,False,True,review,Other,0.32,32202,690,1831.0,63948.0
session_2523,Returning,Rates,1,366,Tablet,South,Direct,False,True,True,True,review,Other,0.33,37201,759,1089.0,53318.0
session_2524,New,Calculator,8,745,Mobile,Midwest,Facebook,True,True,False,False,submit,Home Equity,0.13,38103,751,980.0,105654.0
session_2525,Returning,Calculator,5,424,Desktop,West,Email,False,True,True,True,calculator,Other,0.99,32202,745,1909.0,93041.0
session_2526,Returning,Home,3,878,Mobile,South,Other,True,False,False,False,calculator,Other,0.98,38103,677,1698.0,94968.0
session_2527,New,Home,4,704,Tablet,South,Email,False,False,True,False,start_app,Home Equity,0.86,32202,646,1585.0,75749.0
session_2528,New,Rates,3,134,Tablet,South,Facebook,True,False,False,False,calculator,Purchase,0.09,70112,669,1077.0,78016.0
session_2529,Returning,Home,6,719,Mobile,South,Facebook,True,True,False,True,start_app,Other,0.84,37201,709,1804.0,75727.0
session_2530,New,Contact,7,732,Desktop,Northeast,Other,True,True,True,False,none,Refinance,0.63,33601,727,1122.0,82970.0
session_2531,Returning,Learn,6,153,Mobile,Northeast,Other,True,True,True,True,calculator,Refinance,0.13,75201,591,1449.0,105883.0
session_2532,New,Home,4,739,Mobile,West,Email,False,False,False,True,calculator,Other,0.26,29401,699,2223.0,93402.0
session_2533,New,Home,1,128,Mobile,Midwest,Email,False,False,True,True,submit,Other,0.69,37201,707,1170.0,97503.0
session_2534,Returning,Calculator,5,35,Desktop,West,Facebook,True,True,False,False,none,Home Equity,0.8,33601,686,714.0,97489.0
session_2535,New,Contact,4,829,Tablet,Midwest,Other,True,True,True,True,start_app,Other,0.85,30301,764,974.0,107111.0
session_2536,Returning,Home,4,296,Desktop,Northeast,Google,True,False,False,True,none,Purchase,0.54,32202,721,1997.0,92204.0
session_2537,Returning,Learn,9,72,Mobile,Midwest,Other,False,False,False,False,review,Home Equity,0.53,30301,765,1627.0,93971.0
session_2538,New,Home,4,836,Mobile,Midwest,Direct,True,True,True,False,submit,Refinance,0.68,33601,689,1436.0,114720.0
session_2539,Returning,Rates,2,682,Desktop,South,Direct,False,False,True,True,review,Home Equity,0.78,37201,746,1245.0,68374.0
session_2540,New,Contact,2,298,Desktop,West,Other,False,False,False,False,start_app,Other,0.17,32202,781,1743.0,63606.0
session_2541,New,Home,5,580,Tablet,South,Email,True,False,True,False,calculator,Other,0.74,29401,765,1075.0,55352.0
session_2542,New,Contact,4,703,Tablet,South,Direct,False,False,False,False,calculator,Purchase,0.34,70112,645,1653.0,89573.0
session_2543,Returning,Home,5,224,Desktop,South,Facebook,False,False,True,True,calculator,Purchase,0.38,32202,687,1134.0,38657.0
session_2544,New,Learn,4,353,Tablet,South,Facebook,True,True,True,False,start_app,Home Equity,0.08,32202,682,1051.0,96554.0
session_2545,New,Learn,6,645,Mobile,Northeast,Facebook,False,True,True,True,review,Refinance,0.59,37201,724,1181.0,82270.0
session_2546,Returning,Contact,6,786,Desktop,West,Other,True,False,True,True,start_app,Home Equity,0.09,37201,734,1312.0,113366.0
session_2547,Returning,Calculator,7,94,Tablet,South,Direct,False,True,False,True,start_app,Home Equity,0.91,33601,658,1476.0,68202.0
session_2548,Returning,Calculator,11,230,Mobile,West,Email,True,False,True,True,review,Purchase,0.62,73301,703,1618.0,79917.0
session_2549,Returning,Rates,3,271,Desktop,South,Facebook,False,True,False,True,calculator,Home Equity,0.99,32202,599,300.0,113055.0
session_2550,New,Calculator,7,36,Tablet,Northeast,Email,False,True,False,False,submit,Purchase,0.25,75201,772,1096.0,119578.0
session_2551,New,Contact,6,248,Mobile,South,Facebook,False,True,False,True,start_app,Purchase,0.68,32202,674,1304.0,67996.0
session_2552,New,Calculator,2,32,Desktop,Midwest,Other,True,False,True,True,start_app,Home Equity,0.96,33601,702,2253.0,89545.0
session_2553,New,Rates,2,883,Tablet,Northeast,Facebook,False,True,False,True,review,Purchase,0.3,38103,684,960.0,92360.0
session_2554,Returning,Home,8,493,Mobile,West,Other,False,True,False,False,submit,Other,0.1,30301,757,1581.0,94341.0
session_2555,Returning,Calculator,3,334,Mobile,Midwest,Direct,False,False,True,True,start_app,Other,0.63,70112,558,2248.0,78436.0
session_2556,New,Contact,6,343,Mobile,Midwest,Direct,True,True,True,False,none,Home Equity,0.37,73301,699,844.0,117035.0
session_2557,Returning,Contact,5,507,Mobile,Northeast,Email,True,True,False,False,submit,Refinance,0.27,29401,694,1697.0,37757.0
session_2558,Returning,Rates,7,825,Desktop,West,Facebook,True,False,True,False,start_app,Refinance,0.99,29401,677,1099.0,74472.0
session_2559,Returning,Rates,3,440,Mobile,Northeast,Direct,False,True,False,True,submit,Other,0.75,29401,786,1248.0,96198.0
session_2560,Returning,Learn,5,527,Desktop,South,Google,False,False,False,True,none,Purchase,0.49,37201,655,1098.0,96431.0
session_2561,Returning,Learn,0,563,Desktop,Northeast,Google,True,False,False,True,none,Refinance,0.05,29401,738,1134.0,118819.0
session_2562,New,Learn,4,635,Tablet,Northeast,Email,True,False,False,False,submit,Refinance,0.19,70112,717,2861.0,114956.0
session_2563,New,Home,3,386,Desktop,South,Direct,False,False,True,True,calculator,Home Equity,0.3,30301,763,1922.0,77861.0
session_2564,Returning,Contact,6,100,Mobile,South,Other,False,True,False,True,submit,Home Equity,0.49,29401,666,2051.0,117497.0
session_2565,Returning,Learn,8,763,Desktop,West,Google,False,False,True,False,review,Refinance,0.5,32202,663,1746.0,67149.0
session_2566,New,Contact,3,42,Desktop,Northeast,Direct,True,True,True,True,calculator,Refinance,0.02,32202,754,697.0,108272.0
session_2567,New,Rates,2,435,Tablet,South,Other,False,False,False,False,none,Other,0.94,37201,721,1697.0,130263.0
session_2568,Returning,Home,3,546,Desktop,West,Facebook,True,False,False,True,calculator,Home Equity,0.54,70112,622,2036.0,115374.0
session_2569,Returning,Rates,4,51,Tablet,West,Direct,True,True,False,True,none,Home Equity,0.02,30301,673,1073.0,87644.0
session_2570,Returning,Contact,3,338,Desktop,South,Facebook,True,False,True,False,none,Refinance,0.7,73301,719,1983.0,76706.0
session_2571,New,Learn,3,324,Tablet,South,Google,True,False,True,False,none,Other,0.07,33601,741,1852.0,46785.0
session_2572,Returning,Rates,4,578,Desktop,West,Facebook,False,False,True,True,review,Purchase,0.72,30301,666,2426.0,92763.0
session_2573,Returning,Calculator,5,60,Mobile,Midwest,Google,True,False,False,True,review,Home Equity,0.7,33601,554,1291.0,57120.0
session_2574,Returning,Home,5,91,Desktop,South,Email,False,True,False,True,start_app,Home Equity,0.98,38103,726,951.0,65172.0
session_2575,Returning,Contact,8,250,Tablet,Midwest,Email,True,False,False,False,review,Refinance,0.34,33601,638,1319.0,55231.0
session_2576,Returning,Learn,6,388,Tablet,West,Google,True,True,True,True,none,Refinance,0.14,75201,599,2218.0,73490.0
session_2577,Returning,Rates,4,622,Mobile,Northeast,Other,True,False,True,True,submit,Purchase,0.09,32202,558,586.0,84301.0
session_2578,Returning,Home,5,412,Mobile,Midwest,Email,True,False,False,False,calculator,Home Equity,0.07,70112,740,466.0,91840.0
session_2579,Returning,Learn,8,774,Tablet,Midwest,Other,False,True,False,True,submit,Other,0.81,37201,706,1545.0,69987.0
session_2580,New,Rates,4,547,Mobile,Midwest,Other,False,True,True,True,none,Other,0.72,75201,688,1279.0,111732.0
session_2581,New,Contact,2,646,Desktop,Midwest,Other,False,True,False,True,submit,Refinance,0.98,33601,769,1504.0,79795.0
session_2582,New,Calculator,6,366,Desktop,Midwest,Direct,False,False,False,False,calculator,Other,0.31,29401,731,1973.0,65307.0
session_2583,Returning,Calculator,3,191,Mobile,Midwest,Direct,True,False,False,True,start_app,Other,0.8,70112,780,1224.0,90657.0
session_2584,New,Contact,5,884,Desktop,Northeast,Other,False,True,True,False,start_app,Refinance,0.09,75201,630,563.0,134089.0
session_2585,New,Home,4,593,Desktop,Northeast,Google,False,False,True,True,review,Purchase,0.9,37201,698,2522.0,93379.0
session_2586,New,Contact,4,187,Mobile,Northeast,Email,True,False,False,False,submit,Purchase,0.05,32202,619,1001.0,75929.0
session_2587,New,Rates,7,42,Tablet,Midwest,Facebook,True,True,True,False,review,Home Equity,0.79,70112,688,970.0,46813.0
session_2588,New,Home,2,215,Desktop,West,Direct,True,True,True,False,review,Refinance,0.31,37201,687,2052.0,79515.0
session_2589,Returning,Calculator,8,763,Mobile,South,Direct,False,True,False,False,submit,Refinance,0.18,38103,731,1308.0,90873.0
session_2590,New,Rates,6,782,Tablet,Midwest,Facebook,False,False,False,False,submit,Home Equity,0.7,38103,702,1468.0,75310.0
session_2591,Returning,Learn,8,338,Desktop,Northeast,Other,True,True,False,False,calculator,Other,0.9,37201,731,1741.0,43365.0
session_2592,Returning,Learn,4,177,Desktop,West,Facebook,False,True,False,True,submit,Purchase,0.76,75201,735,2042.0,63736.0
session_2593,New,Learn,7,84,Mobile,West,Other,True,False,False,False,submit,Home Equity,0.31,70112,807,1333.0,121363.0
session_2594,Returning,Calculator,5,600,Desktop,Midwest,Direct,True,True,True,True,review,Home Equity,0.35,75201,684,2260.0,120850.0
session_2595,New,Contact,5,739,Tablet,Northeast,Facebook,False,False,True,True,start_app,Home Equity,0.19,73301,652,432.0,62834.0
session_2596,Returning,Home,9,639,Mobile,South,Google,True,True,True,False,none,Purchase,0.82,33601,712,1880.0,101819.0
session_2597,Returning,Calculator,4,697,Mobile,South,Email,False,True,True,True,start_app,Other,0.11,73301,659,1080.0,55536.0
session_2598,New,Rates,1,791,Mobile,Northeast,Email,True,False,True,True,submit,Purchase,0.9,38103,774,2186.0,120108.0
session_2599,Returning,Rates,5,721,Mobile,Northeast,Email,True,True,False,True,none,Refinance,0.6,32202,685,1571.0,91131.0
session_2600,Returning,Learn,5,539,Tablet,West,Facebook,True,True,False,False,submit,Refinance,0.59,30301,671,1164.0,108741.0
session_2601,Returning,Home,5,615,Tablet,Midwest,Other,True,True,False,True,calculator,Home Equity,0.84,33601,676,1831.0,42123.0
session_2602,Returning,Learn,7,602,Tablet,Midwest,Direct,False,False,False,True,submit,Refinance,0.67,38103,735,1947.0,101941.0
session_2603,Returning,Rates,8,74,Tablet,Midwest,Email,True,False,True,True,none,Purchase,0.3,75201,692,1821.0,84808.0
session_2604,Returning,Rates,7,676,Tablet,South,Facebook,True,True,False,False,calculator,Refinance,0.35,75201,667,985.0,106298.0
session_2605,Returning,Contact,9,751,Tablet,South,Email,False,False,False,False,none,Refinance,0.17,75201,783,1258.0,107872.0
session_2606,Returning,Contact,4,115,Mobile,South,Other,True,False,False,True,calculator,Other,0.46,32202,657,1498.0,86645.0
session_2607,New,Contact,6,811,Mobile,Midwest,Google,False,False,False,True,review,Purchase,0.11,73301,701,1479.0,69979.0
session_2608,Returning,Learn,7,321,Mobile,Northeast,Google,False,False,False,False,none,Refinance,0.65,30301,732,1875.0,104492.0
session_2609,New,Home,4,293,Tablet,Northeast,Direct,False,True,True,True,review,Purchase,0.17,75201,618,493.0,83496.0
session_2610,New,Contact,7,297,Mobile,Midwest,Google,True,True,False,True,review,Refinance,0.86,33601,724,1667.0,63180.0
session_2611,Returning,Calculator,5,254,Tablet,Midwest,Google,False,True,True,False,submit,Other,0.7,70112,647,1355.0,61996.0
session_2612,Returning,Contact,5,245,Mobile,Northeast,Facebook,True,True,True,True,start_app,Refinance,0.89,30301,741,1081.0,48071.0
session_2613,New,Learn,3,260,Tablet,Northeast,Facebook,False,False,False,True,calculator,Home Equity,0.09,32202,651,1129.0,72243.0
session_2614,New,Home,5,731,Tablet,South,Direct,False,True,True,True,none,Other,0.8,30301,734,1393.0,112567.0
session_2615,New,Contact,4,683,Tablet,West,Direct,False,True,True,False,review,Refinance,0.88,70112,755,300.0,89446.0
session_2616,Returning,Home,1,206,Desktop,West,Facebook,True,True,False,False,submit,Home Equity,0.04,33601,743,1149.0,71756.0
session_2617,Returning,Calculator,8,592,Desktop,Midwest,Google,False,True,True,False,none,Refinance,1.0,70112,712,1062.0,105121.0
session_2618,Returning,Rates,8,731,Tablet,West,Other,False,True,True,False,submit,Home Equity,0.3,37201,688,1766.0,64188.0
session_2619,New,Home,3,546,Mobile,West,Google,True,True,False,True,none,Other,0.21,33601,671,1097.0,87384.0
session_2620,Returning,Contact,4,752,Tablet,West,Google,False,False,False,False,submit,Refinance,0.41,30301,773,1392.0,80509.0
session_2621,Returning,Learn,6,736,Tablet,South,Other,False,False,False,False,submit,Purchase,0.01,75201,665,2271.0,104478.0
session_2622,Returning,Learn,5,542,Desktop,South,Direct,False,True,True,False,start_app,Refinance,0.89,30301,648,1997.0,45569.0
session_2623,Returning,Learn,5,133,Tablet,Northeast,Facebook,True,True,True,True,review,Purchase,0.27,30301,733,1951.0,63745.0
session_2624,New,Learn,6,130,Desktop,Midwest,Direct,False,True,True,True,calculator,Other,0.52,33601,660,1250.0,44044.0
session_2625,Returning,Home,3,669,Mobile,West,Direct,True,False,True,False,calculator,Purchase,0.62,37201,652,1772.0,78510.0
session_2626,Returning,Learn,9,894,Mobile,Northeast,Direct,True,False,False,True,none,Home Equity,0.79,30301,627,1383.0,115286.0
session_2627,New,Rates,5,334,Mobile,South,Facebook,True,True,False,False,none,Purchase,0.25,38103,675,1402.0,72364.0
session_2628,Returning,Calculator,5,790,Tablet,West,Direct,False,True,True,True,start_app,Other,0.72,29401,695,1705.0,72233.0
session_2629,New,Home,3,380,Desktop,Midwest,Direct,False,False,True,False,none,Other,0.12,29401,712,1202.0,106793.0
session_2630,New,Home,2,832,Tablet,West,Email,True,True,True,True,calculator,Purchase,0.7,30301,747,2247.0,111714.0
session_2631,Returning,Learn,2,480,Mobile,South,Google,True,True,True,False,review,Home Equity,0.92,75201,726,1420.0,82786.0
session_2632,New,Learn,7,298,Tablet,West,Email,True,False,False,True,start_app,Other,0.09,32202,690,1809.0,102118.0
session_2633,Returning,Home,5,401,Desktop,West,Facebook,False,False,True,True,none,Refinance,0.12,32202,690,2228.0,58076.0
session_2634,New,Learn,9,67,Desktop,West,Other,False,False,False,False,start_app,Other,0.56,33601,725,2016.0,119449.0
session_2635,New,Learn,3,875,Mobile,West,Other,False,True,False,False,start_app,Refinance,0.05,29401,763,796.0,138718.0
session_2636,Returning,Learn,7,791,Mobile,South,Email,True,False,False,True,start_app,Purchase,0.19,30301,706,1722.0,98030.0
session_2637,New,Learn,7,762,Mobile,Northeast,Email,True,False,True,True,none,Home Equity,0.19,32202,676,1925.0,32892.0
session_2638,Returning,Learn,6,92,Tablet,West,Email,True,True,False,False,submit,Refinance,0.48,30301,650,1946.0,71044.0
session_2639,Returning,Contact,5,794,Desktop,Midwest,Google,False,False,False,False,none,Home Equity,0.25,33601,627,943.0,100321.0
session_2640,Returning,Contact,9,534,Tablet,West,Facebook,False,False,True,True,none,Home Equity,0.48,29401,733,1171.0,74463.0
session_2641,Returning,Contact,5,294,Mobile,Midwest,Direct,False,False,True,True,none,Purchase,0.52,70112,728,1997.0,116805.0
session_2642,New,Home,5,705,Desktop,Midwest,Email,True,True,False,False,none,Other,0.73,38103,728,1119.0,99704.0
session_2643,Returning,Calculator,3,564,Mobile,West,Google,False,True,True,False,none,Other,0.95,38103,693,1350.0,67338.0
session_2644,New,Home,5,108,Desktop,West,Other,False,False,True,True,start_app,Other,0.5,32202,770,2288.0,85807.0
session_2645,Returning,Contact,4,659,Desktop,Midwest,Other,True,True,True,True,start_app,Home Equity,0.36,38103,675,1476.0,62654.0
session_2646,New,Home,5,214,Mobile,South,Other,False,True,True,True,none,Other,0.26,70112,747,1137.0,80435.0
session_2647,New,Calculator,2,524,Desktop,Northeast,Email,False,True,False,False,review,Other,0.63,30301,698,1061.0,71135.0
session_2648,New,Learn,6,600,Desktop,Midwest,Other,False,False,False,True,review,Purchase,0.94,33601,669,1666.0,114369.0
